Term,Date,Value
Online learning,5/1/2022,116.94805994888706
Online learning,6/1/2022,113.1848695169836
Online learning,7/1/2022,102.43373107870498
Online learning,8/1/2022,128.05010862579059
Online learning,9/1/2022,127.57307037919107
Online learning,10/1/2022,120.08249015675109
Online learning,11/1/2022,114.72301154027134
Online learning,12/1/2022,102.73764880409296
Online learning,1/1/2023,124.70738717381532
Online learning,2/1/2023,121.41422732378877
Online learning,3/1/2023,114.63993509220126
Online learning,4/1/2023,104.70063393021209
Online learning,5/1/2023,107.62868266799782
Online learning,6/1/2023,95.70169287341281
Online learning,7/1/2023,90.14229160312907
Online learning,8/1/2023,116.85167594561766
Online learning,9/1/2023,120.57558741588377
Online learning,10/1/2023,117.17430324664626
Online learning,11/1/2023,115.27544638135439
Online learning,12/1/2023,97.75456280842103
Online learning,1/1/2024,128.1692187771589
Online learning,2/1/2024,133.42103011345435
Online learning,3/1/2024,125.94884065055543
Online learning,4/1/2024,111.88404384086131
Online learning,5/1/2024,110.91063542387069
Online learning,6/1/2024,105.0653187323488
Online learning,7/1/2024,89.5955807607781
Online learning,8/1/2024,116.48886650255132
Distance education,1/1/2010,68.88530347630953
Distance education,2/1/2010,72.02975138910608
Distance education,3/1/2010,70.17833096995618
Distance education,4/1/2010,75.82977575322099
Distance education,5/1/2010,79.18232012547838
Distance education,6/1/2010,68.39103110729836
Distance education,7/1/2010,67.57592644741104
Distance education,8/1/2010,70.27430852993763
Distance education,9/1/2010,62.934752204458334
Distance education,10/1/2010,56.04369156510073
Distance education,11/1/2010,53.734592185455725
Distance education,12/1/2010,50.273681235743496
Distance education,1/1/2011,51.76862308374847
Distance education,2/1/2011,47.40844987882779
Distance education,3/1/2011,48.71374082391772
Distance education,4/1/2011,49.16694987341512
Distance education,5/1/2011,46.28503300786819
Distance education,6/1/2011,49.450642051359154
Distance education,7/1/2011,48.54407708234881
Distance education,8/1/2011,51.89155401860384
Distance education,9/1/2011,45.029845111371316
Distance education,10/1/2011,42.425193641431264
Distance education,11/1/2011,39.77105494719311
Distance education,12/1/2011,34.52888775727407
Distance education,1/1/2012,41.96525006768614
Distance education,2/1/2012,41.1954878110814
Distance education,3/1/2012,37.81559676803239
Distance education,4/1/2012,40.767999422360084
Distance education,5/1/2012,42.21240132563947
Distance education,6/1/2012,37.9803703703768
Distance education,7/1/2012,39.171624794488864
Distance education,8/1/2012,44.53790306015061
Distance education,9/1/2012,38.331433578988886
Distance education,10/1/2012,36.21712476831357
Distance education,11/1/2012,34.825999717750165
Distance education,12/1/2012,29.31614350378084
Distance education,1/1/2013,34.64124927660528
Distance education,2/1/2013,31.499531420495718
Distance education,3/1/2013,31.797354158940387
Distance education,4/1/2013,36.52230245856955
Distance education,5/1/2013,35.34375007015166
Distance education,6/1/2013,31.051909286437947
Distance education,7/1/2013,29.934676019498113
Distance education,8/1/2013,34.112475161659304
Distance education,9/1/2013,30.616256562982603
Distance education,10/1/2013,28.159024252033387
Distance education,11/1/2013,28.207198224503244
Distance education,12/1/2013,25.113851684899046
Distance education,1/1/2014,30.661422421244534
Distance education,2/1/2014,30.139709618084368
Distance education,3/1/2014,29.04585675642531
Distance education,4/1/2014,31.79019469481227
Distance education,5/1/2014,32.96346391128507
Distance education,6/1/2014,36.94618215767616
Distance education,7/1/2014,34.775150075572405
Distance education,8/1/2014,35.51638443749709
Distance education,9/1/2014,34.46582053949536
Distance education,10/1/2014,31.886525947348566
Distance education,11/1/2014,29.249406351104703
Distance education,12/1/2014,28.228262760568636
Distance education,1/1/2015,34.4731226453247
Distance education,2/1/2015,34.98658774840172
Distance education,3/1/2015,34.979457265135224
Distance education,4/1/2015,35.940248329636674
Distance education,5/1/2015,34.34718272660752
Distance education,6/1/2015,35.78587742718176
Distance education,7/1/2015,25.554239296191607
Distance education,8/1/2015,28.48714638574184
Distance education,9/1/2015,27.483567082682658
Distance education,10/1/2015,26.607711399413603
Distance education,11/1/2015,28.555307373127437
Distance education,12/1/2015,22.715602006595415
Distance education,1/1/2016,25.43515559737976
Distance education,2/1/2016,26.963993435754304
Distance education,3/1/2016,27.018207231126464
Distance education,4/1/2016,26.30333289354142
Distance education,5/1/2016,24.402617215422698
Distance education,6/1/2016,22.586937803741815
Distance education,7/1/2016,24.017636656486758
Distance education,8/1/2016,25.62037745529336
Distance education,9/1/2016,23.22375298238142
Distance education,10/1/2016,21.281598026280065
Distance education,11/1/2016,21.064629256305462
Distance education,12/1/2016,17.289722840134065
Distance education,1/1/2017,23.549867423085626
Distance education,2/1/2017,23.214270435431857
Distance education,3/1/2017,24.49676167093292
Distance education,4/1/2017,22.1227705397908
Distance education,5/1/2017,23.172067021737657
Distance education,6/1/2017,18.15815203268729
Distance education,7/1/2017,21.930881560676386
Distance education,8/1/2017,21.447769932283496
Distance education,9/1/2017,20.698897956987864
Distance education,10/1/2017,21.810180660478313
Distance education,11/1/2017,19.18250439341781
Distance education,12/1/2017,16.16262616011952
Distance education,1/1/2018,19.35317484064394
Distance education,2/1/2018,19.848962277634516
Distance education,3/1/2018,18.728619059827583
Distance education,4/1/2018,19.639809949418012
Distance education,5/1/2018,19.040444263130055
Distance education,6/1/2018,17.063556417822358
Distance education,7/1/2018,14.550004907450317
Distance education,8/1/2018,15.76828544232203
Distance education,9/1/2018,14.503703472852965
Distance education,10/1/2018,14.917592255244964
Distance education,11/1/2018,13.800438443897145
Distance education,12/1/2018,11.796935793327414
Distance education,1/1/2019,15.39414975022496
Distance education,2/1/2019,15.353660783735414
Distance education,3/1/2019,15.12463982598912
Distance education,4/1/2019,15.41457491536075
Distance education,5/1/2019,14.493579441460136
Distance education,6/1/2019,13.279843030681015
Distance education,7/1/2019,12.486879866449751
Distance education,8/1/2019,14.737485855253604
Distance education,9/1/2019,14.946747170616206
Distance education,10/1/2019,15.207973186568335
Distance education,11/1/2019,13.96727560494901
Distance education,12/1/2019,11.632942622433337
Distance education,1/1/2020,17.365160044607727
Distance education,2/1/2020,15.319480147709491
Distance education,3/1/2020,28.477963414550743
Distance education,4/1/2020,29.9270131247705
Distance education,5/1/2020,23.37712283403378
Distance education,6/1/2020,19.384411635682188
Distance education,7/1/2020,24.411424790726016
Distance education,8/1/2020,27.63600807561856
Distance education,9/1/2020,20.245654602640077
Distance education,10/1/2020,14.982989159337686
Distance education,11/1/2020,12.301950875952102
Distance education,12/1/2020,10.633899397003539
Distance education,1/1/2021,10.935337297045159
Distance education,2/1/2021,9.696780237115089
Distance education,3/1/2021,10.737063596562443
Distance education,4/1/2021,10.91065543453641
Distance education,5/1/2021,11.751407019256382
Distance education,6/1/2021,10.634281100570897
Distance education,7/1/2021,10.418258734280236
Distance education,8/1/2021,10.899255593673637
Distance education,9/1/2021,11.749067986649369
Distance education,10/1/2021,11.31186391041941
Distance education,11/1/2021,10.018891948624336
Distance education,12/1/2021,8.488085333489213
Distance education,1/1/2022,10.346274128588185
Distance education,2/1/2022,12.337051552633046
Distance education,3/1/2022,11.216901212070232
Distance education,4/1/2022,12.903920255011094
Distance education,5/1/2022,11.362234816156578
Distance education,6/1/2022,11.00179372384439
Distance education,7/1/2022,10.538952199158105
Distance education,8/1/2022,12.324396995833482
Distance education,9/1/2022,11.369996758976708
Distance education,10/1/2022,10.743439246560449
Distance education,11/1/2022,10.47919902705541
Distance education,12/1/2022,9.085609995608886
Distance education,1/1/2023,11.392147712884046
Distance education,2/1/2023,12.19398816340806
Distance education,3/1/2023,11.869044470658938
Distance education,4/1/2023,11.368906454160578
Distance education,5/1/2023,12.455711783639194
